DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Montenegro,2018,5.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Montenegro,2019,4.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Montenegro,2020,-15.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Montenegro,2021,13.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Montenegro,2022,6.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Montenegro,2023,3.7,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2001,-3.5,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2002,2.2,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2003,2.1,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2004,5.0,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2005,5.3,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2006,5.7,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2007,7.1,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2008,6.1,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2009,0.3,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2010,4.0,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2011,2.8,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2012,-0.1,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2013,3.3,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2014,3.9,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2015,4.1,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2016,3.2,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2017,1.5,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2018,3.4,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2019,4.6,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2020,-3.7,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2021,5.6,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,2022,3.1,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2001,-2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2002,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2003,3.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2004,-0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2005,2.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2006,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2007,4.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2008,3.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2009,-2.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2010,5.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2011,0.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2012,3.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2013,4.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2014,5.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2015,7.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2016,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2017,9.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2018,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2019,-0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2020,-5.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2021,12.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2022,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,2023,2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2000,3.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2001,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2002,-0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2003,-0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2004,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2005,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2006,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2007,3.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2008,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2009,-4.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2010,0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2011,1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2012,-1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2013,-0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2014,1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2015,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2016,1.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2017,2.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2018,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2019,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2020,-4.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2021,5.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2022,4.0,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,2023,-0.9,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2000,2.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2001,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2002,0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2003,0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2004,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2005,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2006,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2007,1.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2008,-0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2009,-3.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2010,-0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2011,-0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2012,1.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2013,-0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2014,0.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2015,0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2016,0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2017,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2018,0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2019,0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2020,-1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2021,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2022,2.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2023,-1.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2000,4.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2001,1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2002,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2003,3.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2004,5.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2005,3.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2006,6.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2007,6.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2008,4.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2009,1.6,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2010,4.4,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2011,5.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2012,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2013,0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2014,4.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2015,4.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2016,3.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2017,5.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2018,6.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2019,4.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2020,0.0,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2021,7.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2022,3.0,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,2023,0.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2000,3.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2001,1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2002,0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2003,-1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2004,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2005,0.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2006,1.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2007,2.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2008,0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2009,-3.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2010,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2011,-1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2012,-3.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2013,-0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2014,1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2015,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2016,2.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2017,3.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2018,3.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2019,2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2020,-8.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2021,5.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2022,6.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,2023,1.5,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2000,2.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2001,5.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2002,9.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2003,2.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2004,11.1,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2005,5.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2006,8.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2007,8.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2008,11.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2009,-4.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2010,-3.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2011,5.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2012,2.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2013,0.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2014,4.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2015,3.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2016,3.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2017,8.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2018,6.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2019,4.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2020,-3.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2021,6.4,
